Q,r1,r2,r3,r4,r5,r6,r7,r'1,r'2,r'3,r'4,r'5,r'6,r'7,q1,q2,q3,q4,q5,q6,q7,q'1,q'2,q'3,q'4,q'5,q'6,q'7,deltaq1,deltaq2,deltaq3,deltaq4,deltaq5,deltaq6,deltaq7,p6,p4,p3,p5,p2,p1,p'6,p'4,p'3,p'5,p'2,p'1,deltap6,deltap4,deltap3,deltap5,deltap2,deltap1,h1,h2,h3,h4,h5,h6,h7,h'1,h'2,h'3,h'4,h'5,h'6,h'7,deltah1,deltah2,deltah3,deltah4,deltah5,deltah6,deltah7,r0,delta_r0,ei
13.463771,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,346.749386,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.463771,9.251722,4.212049,11.978016,-2.726294,1.485755,13.463771,-6.593682,-0.776958,-5.816723,3.955145,-4.732104,-10.548827,-6.593682,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.002052,-103.460139,-196.368968,-868.898073,-67.977425,0.000000,-0.021330,248.555445,105.355716,-265.441107,82.885607,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,67.977425,128.391543,35.482714,672.529105,-92.908504,765.437934,90.636567,-82.885607,-22.470108,-165.669837,370.811327,-143.199404,513.996552,-110.514143,1.736100,345.013286,6.000000
19.331339,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,2.826106,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,19.331339,10.003072,9.328267,8.619136,1.383936,10.712203,19.331339,-0.726114,-0.025609,-0.700505,0.596265,-0.621874,-1.322379,-0.726114,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.009416,-314.170887,-290.229909,-638.470219,-140.137748,0.000000,-0.032798,37.844697,11.494775,-35.013253,10.725285,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,140.137748,150.092161,174.033139,348.232040,23.940978,324.299332,186.850330,-10.725285,-0.769490,-27.119412,46.514262,-26.349922,72.857950,-14.300380,1.736100,1.090006,6.000000
14.075306,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,134.904553,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.075306,9.218379,4.856927,11.752684,-2.534306,2.322621,14.075306,-5.982147,-0.810302,-5.171845,3.729813,-4.540115,-9.711961,-5.982147,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.001994,-121.472315,-201.760598,-849.224311,-74.292837,0.000000,-0.025376,230.543268,99.964086,-245.767344,76.570196,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,74.292837,127.467761,47.179479,647.463712,-80.283816,727.751995,99.057116,-76.570196,-23.393890,-153.973073,345.745934,-130.574716,476.310613,-102.093594,1.736100,133.168453,6.000000
13.936017,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,162.299926,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.936017,9.224890,4.711126,11.805676,-2.580786,2.130341,13.936017,-6.121436,-0.803790,-5.317646,3.782805,-4.586595,-9.904241,-6.121436,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000034,-117.219128,-200.477612,-853.793165,-72.829709,0.000000,-0.023415,234.796455,101.247072,-250.336198,78.033324,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,72.829709,127.647903,44.389420,653.315552,-83.255678,736.574036,97.106278,-78.033324,-23.213748,-156.763132,351.597774,-133.546578,485.132654,-104.044432,1.736100,160.563826,6.000000
13.853405,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,182.363693,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.853405,9.229067,4.624338,11.836632,-2.607565,2.016772,13.853405,-6.204048,-0.799613,-5.404435,3.813761,-4.613375,-10.017810,-6.204048,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.000742,-114.737803,-199.732330,-856.478572,-71.968808,0.000000,-0.022640,237.277781,101.992353,-253.021606,78.894224,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,71.968808,127.763522,42.768995,656.746241,-84.992448,741.740769,95.958411,-78.894224,-23.098129,-158.383557,355.028463,-135.283349,490.299387,-105.192299,1.736100,180.627593,6.000000
13.763951,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,208.274566,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.763951,9.233845,4.530106,11.869761,-2.635916,1.894190,13.763951,-6.293502,-0.794835,-5.498667,3.846890,-4.641726,-10.140392,-6.293502,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001329,-112.086096,-198.938224,-859.365860,-71.042379,0.000000,-0.022053,239.929488,102.786460,-255.908894,79.820653,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,71.042379,127.895844,41.043716,660.427636,-86.850662,747.279765,94.723172,-79.820653,-22.965807,-160.108835,358.709858,-137.141563,495.838382,-106.427538,1.736100,206.538466,6.000000
13.969410,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,155.066749,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.969410,9.223268,4.746143,11.793063,-2.569795,2.176347,13.969410,-6.088043,-0.805413,-5.282630,3.770192,-4.575605,-9.858235,-6.088043,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000422,-118.230898,-200.782160,-852.702501,-73.179159,0.000000,-0.023804,233.784686,100.942524,-249.245535,77.683873,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,73.179159,127.603000,45.051739,651.920341,-82.548111,734.471603,97.572212,-77.683873,-23.258651,-156.100812,350.202563,-132.839012,483.030221,-103.578498,1.736100,153.330649,6.000000
14.390447,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,92.752649,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.390447,9.206271,5.184176,11.629007,-2.422736,2.761440,14.390447,-5.667006,-0.822410,-4.844596,3.606136,-4.428546,-9.273142,-5.667006,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.010879,-131.408232,-204.789987,-838.698413,-77.656861,0.000000,-0.034261,220.607352,96.934697,-235.241447,73.206171,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,77.656861,127.133126,53.751370,633.908422,-73.370631,707.290182,103.542482,-73.206171,-23.728526,-147.401181,332.190644,-123.661532,455.848800,-97.608228,1.736100,91.016549,6.000000
14.160785,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,121.204941,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.160785,9.214725,4.946060,11.719662,-2.504937,2.441123,14.160785,-5.896668,-0.813956,-5.082712,3.696791,-4.510747,-9.593459,-5.896668,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.003705,-124.124963,-202.564669,-846.395053,-75.197938,0.000000,-0.027087,227.890621,99.160015,-242.938087,75.665094,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,75.197938,127.366731,48.927024,643.830382,-78.433888,722.270090,100.263918,-75.665094,-23.494920,-152.225527,342.112604,-128.724788,470.828708,-100.886792,1.736100,119.468841,6.000000
13.482841,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,334.510439,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.482841,9.250505,4.232336,11.971271,-2.720766,1.511570,13.482841,-6.574612,-0.778175,-5.796437,3.948400,-4.726575,-10.523012,-6.574612,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.002043,-103.995456,-196.527891,-868.299715,-68.170124,0.000000,-0.021339,248.020128,105.196793,-264.842749,82.692909,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.170124,128.357767,35.825332,671.771824,-92.532068,764.304259,90.893499,-82.692909,-22.503884,-165.327220,370.054046,-142.822969,512.862877,-110.257211,1.736100,332.774339,6.000000
13.922561,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,165.348762,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.922561,9.225555,4.697006,11.810742,-2.585187,2.111819,13.922561,-6.134892,-0.803126,-5.331767,3.787871,-4.590997,-9.922763,-6.134892,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.000110,-116.812865,-200.355434,-854.231800,-72.689137,0.000000,-0.023272,235.202719,101.369250,-250.774834,78.173895,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,72.689137,127.666297,44.123727,653.876365,-83.539894,737.418935,96.918850,-78.173895,-23.195354,-157.028824,352.158588,-133.830794,485.977553,-104.231860,1.736100,163.612662,6.000000
14.482093,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,83.945177,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.482093,9.203313,5.278781,11.591938,-2.388625,2.890155,14.482093,-5.575360,-0.825368,-4.749992,3.569067,-4.394435,-9.144427,-5.575360,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000523,-134.380183,-205.700575,-835.574109,-78.649133,0.000000,-0.023904,217.635401,96.024109,-232.117142,72.213899,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,78.649133,127.051442,55.731050,629.873533,-71.319130,701.193925,104.865511,-72.213899,-23.810209,-145.421501,328.155755,-121.610031,449.752543,-96.285199,1.736100,82.209077,6.000000
14.271566,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,106.167824,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.271566,9.210393,5.061173,11.676288,-2.465896,2.595277,14.271566,-5.785887,-0.818288,-4.967599,3.653417,-4.471705,-9.439304,-5.785887,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.006640,-127.610042,-203.626094,-842.699724,-76.379096,0.000000,-0.030022,224.405542,98.098590,-239.242758,74.483937,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,76.379096,127.246999,51.230946,639.073627,-76.008015,715.089683,101.838794,-74.483937,-23.614653,-149.921605,337.355849,-126.298915,463.648300,-99.311916,1.736100,104.431724,6.000000
13.849375,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,183.430020,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.849375,9.229277,4.620098,11.838133,-2.608857,2.011242,13.849375,-6.208078,-0.799404,-5.408674,3.815262,-4.614666,-10.023340,-6.208078,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.000773,-114.617564,-199.696271,-856.609094,-71.926947,0.000000,-0.022608,237.398020,102.028412,-253.152128,78.936086,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,71.926947,127.769325,42.690617,656.912823,-85.076660,741.991531,95.902595,-78.936086,-23.092326,-158.461934,355.195045,-135.367560,490.550149,-105.248115,1.736100,181.693920,6.000000
13.551658,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,295.147085,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.551658,9.246203,4.305455,11.946780,-2.700577,1.604878,13.551658,-6.505795,-0.782478,-5.723317,3.923909,-4.706387,-10.429704,-6.505795,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001981,-105.941679,-197.106197,-866.132265,-68.867791,0.000000,-0.021401,246.073905,104.618487,-262.675299,81.995242,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.867791,128.238407,37.073889,669.026067,-91.163971,760.190586,91.823721,-81.995242,-22.623245,-164.078663,367.308290,-141.454872,508.749203,-109.326989,1.736100,293.410985,6.000000
13.601434,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,270.687633,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.601434,9.243180,4.358254,11.928922,-2.685742,1.672512,13.601434,-6.456019,-0.785500,-5.670519,3.906051,-4.691551,-10.362070,-6.456019,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001899,-107.363373,-197.529198,-864.556618,-69.374626,0.000000,-0.021483,244.652211,104.195486,-261.099652,81.488407,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,69.374626,128.154572,37.988748,667.027420,-90.165117,757.193245,92.499501,-81.488407,-22.707079,-163.163804,365.309643,-140.456017,505.751863,-108.651209,1.736100,268.951533,6.000000
14.130490,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,125.828882,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.130490,9.215989,4.914501,11.731410,-2.515420,2.399080,14.130490,-5.926963,-0.812691,-5.114272,3.708539,-4.521230,-9.635502,-5.926963,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.003048,-123.181160,-202.278220,-847.399992,-74.876530,0.000000,-0.026430,228.834423,99.446464,-243.943026,75.986503,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,74.876530,127.401691,48.304631,645.121770,-79.091753,724.218831,99.835373,-75.986503,-23.459961,-152.847920,343.403992,-129.382653,472.777449,-101.315337,1.736100,124.092782,6.000000
14.110360,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,129.037994,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.110360,9.216848,4.893512,11.739189,-2.522341,2.371171,14.110360,-5.947093,-0.811832,-5.135260,3.716318,-4.528150,-9.663411,-5.947093,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.002643,-122.556268,-202.088785,-848.066387,-74.663349,0.000000,-0.026025,229.459316,99.635899,-244.609421,76.199683,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,74.663349,127.425436,47.892919,645.977601,-79.527530,725.510119,99.551132,-76.199683,-23.436215,-153.259632,344.259823,-129.818430,474.068737,-101.599578,1.736100,127.301894,6.000000
14.946531,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,53.138371,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.946531,9.194553,5.751979,11.396987,-2.202434,3.549545,14.946531,-5.110921,-0.834128,-4.276793,3.374116,-4.208244,-8.485037,-5.110921,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.005453,-149.945074,-210.584247,-819.449725,-83.774551,0.000000,-0.028835,202.070510,91.140436,-215.992759,67.088481,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,83.774551,126.809696,66.170523,608.865477,-60.633940,669.504652,111.699402,-67.088481,-24.051955,-134.982029,307.147700,-110.924841,418.063269,-89.451308,1.736100,51.402271,6.000000
13.470202,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,342.551337,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.470202,9.251311,4.218891,11.975744,-2.724433,1.494458,13.470202,-6.587251,-0.777370,-5.809881,3.952873,-4.730243,-10.540124,-6.587251,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.002049,-103.640462,-196.422495,-868.696407,-68.042376,0.000000,-0.021332,248.375122,105.302189,-265.239441,82.820657,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.042376,128.380120,35.598087,672.273911,-92.781694,765.055944,90.723168,-82.820657,-22.481532,-165.554465,370.556134,-143.072595,513.614562,-110.427542,1.736100,340.815237,6.000000
13.538346,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,302.223479,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.538346,9.247024,4.291322,11.951536,-2.704512,1.586811,13.538346,-6.519107,-0.781656,-5.737450,3.928665,-4.710321,-10.447771,-6.519107,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001997,-105.563451,-196.993743,-866.552524,-68.732559,0.000000,-0.021385,246.452133,104.730941,-263.095558,82.130474,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.732559,128.261185,36.830893,669.558780,-91.429784,760.989073,91.643412,-82.130474,-22.600467,-164.321659,367.841003,-141.720684,509.547690,-109.507298,1.736100,300.487379,6.000000
14.216610,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,113.282801,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.216610,9.212484,5.004126,11.697887,-2.485403,2.518723,14.216610,-5.840843,-0.816197,-5.024646,3.675016,-4.491213,-9.515859,-5.840843,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.005074,-125.874565,-203.096790,-844.536915,-75.792003,0.000000,-0.028456,226.141019,98.627894,-241.079949,75.071030,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,75.792003,127.304788,50.082563,641.440123,-77.215359,718.662350,101.056004,-75.071030,-23.556864,-151.069989,339.722345,-127.506260,467.220968,-100.094706,1.736100,111.546701,6.000000
13.573838,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,283.873142,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.573838,9.244847,4.328991,11.938838,-2.693991,1.635000,13.573838,-6.483615,-0.783834,-5.699781,3.915967,-4.699801,-10.399581,-6.483615,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001948,-106.573741,-197.294196,-865.430978,-69.093407,0.000000,-0.021433,245.441843,104.430488,-261.974012,81.769626,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,69.093407,128.200789,37.480334,668.136783,-90.719840,758.857238,92.124542,-81.769626,-22.660863,-163.672218,366.419005,-141.010741,507.415856,-109.026168,1.736100,282.137042,6.000000
13.609483,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,267.006483,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.609483,9.242699,4.366785,11.926023,-2.683324,1.683460,13.609483,-6.447970,-0.785982,-5.661988,3.903152,-4.689134,-10.351122,-6.447970,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001882,-107.594379,-197.597977,-864.301189,-69.456762,0.000000,-0.021499,244.421205,104.126707,-260.844223,81.406270,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,69.456762,128.141214,38.137617,666.703212,-90.002861,756.706810,92.609017,-81.406270,-22.720437,-163.014935,364.985435,-140.293762,505.265428,-108.541693,1.736100,265.270383,6.000000
13.663308,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,244.133508,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.663308,9.239529,4.423779,11.906553,-2.667024,1.756755,13.663308,-6.394145,-0.789152,-5.604993,3.883682,-4.672834,-10.277827,-6.394145,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001744,-109.146889,-198.060577,-862.588720,-70.007243,0.000000,-0.021638,242.868695,103.664107,-259.131754,80.855789,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,70.007243,128.053333,39.139646,664.528143,-88.912738,753.441831,93.342991,-80.855789,-22.808318,-162.012906,362.810366,-139.203638,502.000449,-107.807719,1.736100,242.397408,6.000000
14.047039,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,139.909633,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.047039,9.219645,4.827394,11.763520,-2.543875,2.283520,14.047039,-6.010414,-0.809036,-5.201378,3.740649,-4.549684,-9.751062,-6.010414,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.001520,-120.602215,-201.497526,-850.155641,-73.994743,0.000000,-0.024902,231.413369,100.227158,-246.698675,76.868289,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,73.994743,127.502783,46.607472,648.658114,-80.891232,729.553426,98.659658,-76.868289,-23.358869,-154.545080,346.940336,-131.182133,478.112044,-102.491052,1.736100,138.173533,6.000000
13.552660,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,294.624144,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.552660,9.246141,4.306519,11.946422,-2.700281,1.606238,13.552660,-6.504793,-0.782539,-5.722254,3.923551,-4.706090,-10.428344,-6.504793,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001979,-105.970179,-197.114672,-866.100616,-68.877974,0.000000,-0.021403,246.045405,104.610012,-262.643650,81.985059,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.877974,128.236699,37.092205,668.985944,-91.143944,760.130438,91.837298,-81.985059,-22.624953,-164.060346,367.268166,-141.434844,508.689055,-109.313412,1.736100,292.888044,6.000000
13.571148,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,285.207441,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.571148,9.245011,4.326137,11.939802,-2.694792,1.631345,13.571148,-6.486305,-0.783670,-5.702635,3.916931,-4.700601,-10.403236,-6.486305,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001953,-106.496950,-197.271350,-865.516111,-69.066021,0.000000,-0.021429,245.518633,104.453334,-262.059145,81.797012,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,69.066021,128.205329,37.430930,668.244761,-90.773793,759.019161,92.088028,-81.797012,-22.656322,-163.721622,366.526983,-141.064694,507.577779,-109.062682,1.736100,283.471341,6.000000
14.966717,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,52.172029,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.966717,9.194400,5.772317,11.388222,-2.193822,3.578495,14.966717,-5.090736,-0.834280,-4.256455,3.365351,-4.199631,-8.456087,-5.090736,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.005826,-150.640275,-210.806478,-818.735866,-84.000985,0.000000,-0.029208,201.375309,90.918206,-215.278900,66.862047,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,84.000985,126.805492,66.639290,607.929388,-60.160682,668.095590,112.001314,-66.862047,-24.056159,-134.513261,306.211610,-110.451583,416.654208,-89.149396,1.736100,50.435929,6.000000
14.060301,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,137.529621,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,14.060301,9.219047,4.841254,11.758441,-2.539394,2.301860,14.060301,-5.997152,-0.809633,-5.187518,3.735570,-4.545203,-9.732722,-5.997152,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.001737,-121.010008,-201.620781,-849.718943,-74.134528,0.000000,-0.025119,231.005576,100.103903,-246.261977,76.728505,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,74.134528,127.486253,46.875480,648.098162,-80.606515,728.708936,98.846037,-76.728505,-23.375399,-154.277072,346.380384,-130.897416,477.267553,-102.304673,1.736100,135.793521,6.000000
13.521406,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,311.585265,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.521406,9.248077,4.273329,11.957575,-2.709498,1.563832,13.521406,-6.536047,-0.780604,-5.755443,3.934704,-4.715307,-10.470750,-6.536047,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.002014,-105.083349,-196.851047,-867.086640,-68.560660,0.000000,-0.021367,246.932235,104.873637,-263.629674,82.302372,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.560660,128.290387,36.522689,670.235593,-91.767236,762.003291,91.414214,-82.302372,-22.571264,-164.629862,368.517815,-142.058137,510.561909,-109.736496,1.736100,309.849165,6.000000
13.540456,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,301.085871,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.540456,9.246894,4.293562,11.950783,-2.703889,1.589673,13.540456,-6.516997,-0.781787,-5.735210,3.927912,-4.709699,-10.444908,-6.516997,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001994,-105.623339,-197.011547,-866.485950,-68.753982,0.000000,-0.021387,246.392245,104.713137,-263.028984,82.109050,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,68.753982,128.257565,36.869357,669.474403,-91.387693,760.862611,91.671976,-82.109050,-22.604087,-164.283194,367.756625,-141.678594,509.421229,-109.478734,1.736100,299.349771,6.000000
13.856872,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,2.000000,4.687500,12.500000,181.453119,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,13.856872,9.228887,4.627985,11.835340,-2.606453,2.021532,13.856872,-6.200581,-0.799793,-5.400788,3.812469,-4.612262,-10.013050,-6.200581,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.000714,-114.841327,-199.763381,-856.366224,-72.004840,0.000000,-0.022668,237.174257,101.961303,-252.909258,78.858193,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,72.004840,127.758541,42.836488,656.602843,-84.919947,741.524897,96.006453,-78.858193,-23.103110,-158.316064,354.885065,-135.210848,490.083514,-105.144257,1.736100,179.717019,6.000000
